Spec,Size,Remove,Prep.,Real. Check,Total,
specs/genbuf_unreal_woaf.spectra, 110, 148, 25.382,3.654,29.037,
specs/genbuf_unreal_woaf.spectra, 110, 149, 24.801,4.346,29.147,
specs/genbuf_unreal_woaf.spectra, 110, 150, 23.181,7.840,31.021,
specs/genbuf_unreal_woaf.spectra, 110, 151, 24.125,3.473,27.597,
specs/genbuf_unreal_woaf.spectra, 110, 152, 24.978,4.184,29.162,
specs/genbuf_unreal_woaf.spectra, 110, 153, 25.475,5.185,30.660,
specs/genbuf_unreal_woaf.spectra, 110, 154, 25.464,8.687,34.151,
specs/genbuf_unreal_woaf.spectra, 110, 155, 24.721,4.905,29.626,
specs/genbuf_unreal_woaf.spectra, 110, 156, 24.111,3.418,27.529,
specs/genbuf_unreal_woaf.spectra, 120, -1, 33.639,20.840,54.480,
specs/genbuf_unreal_woaf.spectra, 120, 0, 31.857,10.961,42.817,
specs/genbuf_unreal_woaf.spectra, 120, 1, 33.546,6.410,39.956,
specs/genbuf_unreal_woaf.spectra, 120, 2, 32.340,20.019,52.359,
specs/genbuf_unreal_woaf.spectra, 120, 3, 33.391,11.054,44.445,
specs/genbuf_unreal_woaf.spectra, 120, 4, 33.282,13.576,46.858,
specs/genbuf_unreal_woaf.spectra, 120, 5, 32.653,5.988,38.641,
specs/genbuf_unreal_woaf.spectra, 120, 6, 33.760,7.065,40.825,
specs/genbuf_unreal_woaf.spectra, 120, 7, 28.015,0.941,28.956,
specs/genbuf_unreal_woaf.spectra, 120, 8, 29.553,8.798,38.350,
specs/genbuf_unreal_woaf.spectra, 120, 9, 32.171,20.357,52.528,
specs/genbuf_unreal_woaf.spectra, 120, 10, 33.010,5.785,38.795,
specs/genbuf_unreal_woaf.spectra, 120, 11, 29.468,1.690,31.158,
specs/genbuf_unreal_woaf.spectra, 120, 12, 34.091,18.734,52.826,
specs/genbuf_unreal_woaf.spectra, 120, 13, 32.100,10.295,42.395,
specs/genbuf_unreal_woaf.spectra, 120, 14, 32.209,19.545,51.754,
specs/genbuf_unreal_woaf.spectra, 120, 15, 33.109,5.480,38.589,
specs/genbuf_unreal_woaf.spectra, 120, 16, 32.307,19.993,52.300,
specs/genbuf_unreal_woaf.spectra, 120, 17, 32.012,19.961,51.972,
specs/genbuf_unreal_woaf.spectra, 120, 18, 32.782,19.194,51.976,
specs/genbuf_unreal_woaf.spectra, 120, 19, 33.225,20.121,53.345,
specs/genbuf_unreal_woaf.spectra, 120, 20, 32.197,20.496,52.693,
specs/genbuf_unreal_woaf.spectra, 120, 21, 32.938,14.227,47.165,
specs/genbuf_unreal_woaf.spectra, 120, 22, 32.664,14.601,47.265,
specs/genbuf_unreal_woaf.spectra, 120, 23, 31.967,12.225,44.191,
specs/genbuf_unreal_woaf.spectra, 120, 24, 12.553,2.186,14.739,
specs/genbuf_unreal_woaf.spectra, 120, 25, 32.115,9.109,41.224,
specs/genbuf_unreal_woaf.spectra, 120, 26, 32.640,10.012,42.652,
specs/genbuf_unreal_woaf.spectra, 120, 27, class java.util.concurrent.TimeoutException
specs/genbuf_unreal_woaf.spectra, 120, 148, 33.311,22.966,56.277,
specs/genbuf_unreal_woaf.spectra, 120, 149, 33.780,14.292,48.072,
specs/genbuf_unreal_woaf.spectra, 120, 150, 33.448,9.422,42.870,
specs/genbuf_unreal_woaf.spectra, 120, 151, 33.170,21.718,54.889,
specs/genbuf_unreal_woaf.spectra, 120, 152, 33.669,22.823,56.492,
specs/genbuf_unreal_woaf.spectra, 120, 153, 32.876,27.900,60.776,
specs/genbuf_unreal_woaf.spectra, 120, 154, 33.350,26.070,59.420,
specs/genbuf_unreal_woaf.spectra, 120, 155, 32.592,21.949,54.542,
specs/genbuf_unreal_woaf.spectra, 120, 156, 29.432,5.245,34.677,
specs/genbuf_unreal_woaf.spectra, 120, 157, 31.685,5.457,37.142,
specs/genbuf_unreal_woaf.spectra, 120, 158, 32.211,9.040,41.251,
specs/genbuf_unreal_woaf.spectra, 120, 159, 32.624,20.029,52.653,
specs/genbuf_unreal_woaf.spectra, 120, 160, 30.700,21.863,52.563,
specs/genbuf_unreal_woaf.spectra, 120, 161, 31.353,4.537,35.891,
specs/genbuf_unreal_woaf.spectra, 120, 162, 32.348,10.086,42.434,
specs/genbuf_unreal_woaf.spectra, 120, 163, 31.734,10.275,42.009,
specs/genbuf_unreal_woaf.spectra, 120, 164, 33.365,18.879,52.244,
specs/genbuf_unreal_woaf.spectra, 120, 165, 33.507,13.125,46.631,
specs/genbuf_unreal_woaf.spectra, 120, 166, 32.514,8.359,40.873,
